order_id,customer_id,product_id,quantity,price,order_date,event_type
e3e3575d-0d60-414c-add4-9beec80ac718,c508b7ac-f1c7-46f2-ab6e-b16df5dec58e,971798ff-1069-4300-ac48-a4f8509c7ae2,2,13.66,2024-02-09,DELETE
45ee89ea-e627-47df-b3d1-835779521545,db2a86b7-e7f9-4400-bf87-e2f8263d453b,f365242f-416e-4e35-9f1a-113ebf6e3e76,4,40.66,2024-04-25,UPDATE
fcd086ce-bfc2-423f-86d3-39ff975ef1c0,2494d385-3f77-49e9-8d56-f7397c23560a,25b4dd76-eaa4-4132-89d9-ca39ca5cbf55,5,36.1,2024-02-05,UPDATE
c4e34e6d-fc44-4a1f-8233-7bd44454700c,32ea20df-8af1-47cf-a105-eef92fabd80e,8373d6b1-6fd3-4876-9602-3075331b2bf6,5,46.46,2024-02-06,UPDATE
1bc7c4bb-8f04-4192-b772-d99eaa4ef71b,a3285e62-36dd-4641-b3ea-1dfa7dc72256,dae3a99a-cb06-43cf-bff4-e40f0e3840ec,3,44.46,2024-02-28,DELETE
4398eac4-1c32-4135-938b-4e75132cd8e7,eacf2724-79b5-49f2-bedd-79264706ce19,82425eff-d0db-4a19-8475-8114cc8a3b87,5,42.02,2024-01-23,INSERT
af992e24-ad69-4a3f-8c04-7f54349e365e,ec080e01-1b25-486c-8d64-18e31891f638,16b42cc9-6875-4f5c-b4af-540f330b0bd8,2,88.91,2024-06-15,INSERT
bb41cb25-d81e-424b-a7e7-d1e66aaf83f8,0e9b80e4-f226-45e6-995e-737afe63a1b1,bb2e4a31-653f-4471-99a6-8675bfc26d68,5,50.63,2024-04-19,INSERT
42f9fc3b-aa7c-4588-b1e7-622203d6fae7,18a9db95-681f-469a-ba0b-87d2d44bb390,32f85d13-2f95-40ae-9b41-ef7afa6f35e5,1,44.22,2024-03-07,INSERT
1718b2ca-7580-48bf-9703-b59ae7b44394,4d3abbfd-91dc-4824-8aac-585a981fecda,a9e3a950-2e74-4693-9c1b-03d3e8ef29c9,3,58.22,2024-04-18,INSERT
ff75d59b-7587-4bd8-86b4-c9cd02e23269,fab2bb52-6fce-41d9-9152-92fc7638ec99,feba0dbf-bdb0-4670-bd2e-43a4771e5771,3,50.22,2024-04-20,DELETE
c43971da-44b0-4f7b-8ccc-c7ed03b85dac,23c434d4-89ff-4b79-918f-fa0af9f33c7f,d9f82bb0-54da-4113-bf30-c123a6fbdc27,4,60.05,2024-05-12,DELETE
acab9537-798e-40fe-9a64-d060d23d131f,bb8caaa5-3cb2-4224-8fe2-da0cd50f7f50,43e4de30-4f3b-4f00-8670-b095fa1939b2,1,31.75,2024-05-20,UPDATE
fe74998e-6928-4d73-bd6c-764dee8fd811,09560a62-98ec-46a1-b87e-3aecf9eb5e6e,d74ce829-ee52-41d7-b4d5-d85c7f5dbf8b,2,82.33,2024-06-08,DELETE
33816a47-73c5-4eaa-a402-87855a47a2d2,2ee1a874-6962-4fff-a3d1-978302341621,9663bd62-4312-49f2-b2d5-e23a978995e3,1,42.17,2024-05-13,UPDATE
097ed186-f586-4dd4-983e-a3f1e51f3dde,2d3c51ae-c3cf-4683-acd1-a7ecdac04298,48735397-4f3d-4989-873c-674a27e0c9b5,4,48.91,2024-05-29,INSERT
5c54fa7a-e620-44ae-8248-4da9b55c7bf7,134252b5-dde0-40fb-b06e-c103e76ed368,6bda1dc4-628a-4d5d-9180-1e4f4f7fe2d1,5,76.69,2024-02-09,DELETE
5f27ec5f-5609-4632-966f-e3df0feadef5,1a98d03a-3c35-49db-ac03-fb8af30856a6,6fc4f270-6263-41a0-bc03-aba3662e3672,3,44.49,2024-04-17,INSERT
b046a0ca-d854-4c2c-a1c4-ef9eb8edcd7d,eecde640-a120-4c84-8484-168f2e307642,31bbc64c-3b96-4df4-af38-9258b9f56356,1,58.72,2024-02-27,INSERT
f3a8827e-3d23-4937-9041-110094109f54,100a87a7-33d7-4478-a665-d86d339c450a,a214f17d-b900-4eb9-a1f5-f471685c0be8,1,78.33,2024-02-29,UPDATE
4990d63b-2f56-45fe-9134-e851cd55cf3b,4d5efb95-444e-45d2-bb3f-a5e43f04e847,e3e590ae-0432-41b0-8051-ec0bb1a7a231,5,89.92,2024-01-12,DELETE
2edd6f16-8c86-47ef-9f2b-0c9151c88b1b,068eadc1-e0d6-4a0b-a9af-232072347949,89844b49-c4d2-40a9-b20c-5e632204998f,3,80.61,2024-01-05,INSERT
e55f318b-57bf-4742-89df-96322c1ffcf0,2bf64327-cd21-494d-9d0c-9e0a65538ac3,0928f470-8a68-42f8-8f19-bad1de3e24a2,4,71.11,2024-02-16,UPDATE
5cd03e45-cf13-42ce-bc35-bd58092f9402,b487d252-3a86-4625-a6bf-ca9b05191ebb,03ce1775-4299-4025-970b-6ca18a57d7f0,3,68.11,2024-02-18,UPDATE
0cabf11e-f9e3-4090-ab2b-eaabb58221f9,f4c6ee34-dcab-4c5e-b0cc-57dc96cd9698,7af71bdf-58ab-43aa-ae4e-0a081f4af981,3,18.61,2024-05-09,UPDATE
a424a39b-580e-4f96-8ac2-6f2ba3292d9a,696f0b62-fe9a-4a1a-96c7-e8fe43a2ef8f,d57e3fb0-e79f-47bd-ad93-14ae6f19f60d,5,51.9,2024-06-06,DELETE
e55f670f-d621-430a-bdd0-1cb37316a56b,5598a9ad-299e-40b5-9b2e-3a28edc73641,512757a1-eeb5-48df-89b9-a3260ff8f857,1,66.53,2024-04-10,DELETE
bb1129e1-92f6-4c45-beee-fdda12be7ee2,f9c74819-4866-4700-979a-646a5ee2791d,b7d913fd-a03b-4207-a76d-fa34b463c482,5,48.24,2024-01-28,UPDATE
1c9fc8a1-e6a2-48d5-861f-ed64dbd1ca21,4528054e-cacb-44b8-8fb9-7852c4deb419,3c1fc6d8-0963-4e73-b7c0-17df5b918c32,2,18.65,2024-06-04,UPDATE
23bd842d-4fdb-4840-9042-5c27b0262937,f890614c-18fb-416d-8d66-15d93d53dad1,9b74b86b-a145-4c76-8f00-f63cf153ad1f,1,70.69,2024-05-05,UPDATE
a1725964-57fd-43e9-851a-e2592851615d,cb68862b-aa76-4d66-849c-fc2437df2b09,34b6639f-5bd2-469d-95cf-3cc0592da6e9,5,22.61,2024-05-09,UPDATE
9a68d163-9642-4536-a32f-592b27510f91,da684d85-1f30-4765-984e-ebda572ffc91,c3abb9f2-9cad-45c8-9307-524e372f3b6e,2,76.82,2024-05-17,INSERT
9e524f45-58aa-430a-9c84-200174181563,d119b14f-edce-45c4-a4b6-6cac94cdd899,bc9417b1-f413-4c63-8a1b-0e11d76e6c87,1,32.03,2024-05-21,UPDATE
a5ed6613-bed5-4073-bf4e-cce5df2b6284,977e7301-b52e-4202-b2f3-5d42f691a050,a4889648-f52d-42dd-a1d4-488f62c29475,5,71.11,2024-05-18,INSERT
7e87381b-4340-4cc9-98df-14c809cf01d2,c520b2a3-06ab-449c-8648-f5bba2c5be3d,8ff01c11-f197-4619-b422-27050423f135,4,56.79,2024-01-29,INSERT
af733487-f745-4e78-89e4-ba7331fa4ca9,f6edc71d-4773-440a-9589-d0ca45074e00,b8e0ec19-340c-4f49-812f-9f29e8a2aa44,2,95.25,2024-01-25,DELETE
f8a60751-1964-4cd3-b7d5-ab03158b5373,fc91b87a-d555-4487-b653-3d58be329ccd,1f0890f5-40e1-4b58-bcfd-a975fd53dc53,3,20.18,2024-01-12,DELETE
6f5b0a72-8f10-4e5e-ace0-6864c723a5ae,f76ee78f-2471-45ba-a521-e66954db6725,64353e93-e3de-44ca-ab5b-58dc37de414d,1,22.95,2024-05-09,INSERT
d5623d68-074e-45fd-8b44-5e725fd46180,90775f1f-d698-47a2-888b-e9907fc835d9,51fd8777-6d53-4794-b396-3940e96fe3a8,4,15.04,2024-05-09,INSERT
568830ac-c222-45e6-b0d9-083284562f54,07984db4-16ef-4ba8-8125-6faf78f34d11,79d6b4b1-faf8-436b-ae69-582f3f433cdd,2,96.2,2024-02-25,DELETE
c5ee8882-acf9-4979-9903-0d46c9b37830,188a7c38-be47-4e12-ae86-227a0c757e08,771c9604-81b3-4c09-96c4-bb6e256fb968,2,47.02,2024-05-13,INSERT
af5ee436-7f68-4382-96d6-70beaad562f9,ceb164f2-f146-45d7-bcbf-e6d5667d65ae,54111c90-20ef-4088-84d6-49e704c21b2a,3,55.74,2024-01-13,INSERT
bb90459e-f3d9-4515-88af-1624df111a6f,652d0d12-96ec-4eb7-b2a5-a7b8d3a2c461,418677ed-a17c-4e66-aa5a-29128b88411c,2,77.96,2024-06-07,DELETE
3eb26e1b-5904-4ac3-8d41-9fa477498b18,ddaf4074-7e7a-4267-b191-91bfdffe7de1,0b952ddf-58c7-46d0-89be-dbe33daed61c,4,97.57,2024-06-04,DELETE
99b4f865-5c1b-43f7-8edf-65ffa0a83c71,cf035ba2-e35b-4216-b3d0-d9994a3da101,591efb95-041e-444d-bf97-163b555253c9,3,44.17,2024-05-01,DELETE
ad8e060e-ab30-4112-9039-ee33eaa71f1e,a7b720c1-a0d1-4900-941b-28dc4f376b7f,9a66c02d-1425-4b0a-87e5-56460d72f43c,1,96.65,2024-04-21,INSERT
d1c68324-1308-4261-8ee9-6e191c37c477,0b7bbef0-8427-4d26-b846-4a76dc6590bf,27ca1621-fe7f-4995-8ec6-0b60456223cb,4,35.39,2024-04-24,INSERT
037722a6-113e-4970-ba7b-5d8c7ec17e18,dbc31ddc-04c7-4332-b84b-cca98632410d,37557cb3-1b3f-4e97-b724-883f5e57dbff,5,68.3,2024-02-14,INSERT
058fe734-82a1-414a-8ac5-7eb484207857,48be81f2-8593-4a46-a320-27f399ab08e7,929750cf-e596-4afe-89bf-1af9c2af15e7,1,55.21,2024-03-28,UPDATE
2469a6ae-d727-4870-bc54-3838e683e4ac,afaef9e4-6bc8-41d8-9381-aecf970d32eb,564105a0-1444-40c8-9296-b992988e5d0c,2,45.41,2024-04-12,DELETE
f608831a-0698-4e11-81aa-e8e36f568275,752b91cc-1775-4084-85c8-92161912188b,3df3d302-782a-48d1-b60e-ace445e74a59,3,50.45,2024-01-15,INSERT
a23de8dd-6193-4b7b-aa21-66ef76908159,c17f49cf-7881-4a63-b081-c7471121cff3,057478d8-fc5b-4b93-8266-20d4b77b4a41,4,81.81,2024-04-11,UPDATE
9d488bfb-5dba-407d-aed2-f9ecfca61dee,3b5d545d-7cc6-4449-8121-d91d3357cafe,757244f5-2e60-4d51-9c68-45fca7be5363,4,15.92,2024-04-24,INSERT
d7b23408-2ebe-463c-930e-6850a28b1118,7833a948-261d-4ae3-8b70-ed43ac677b08,d507623c-41fc-45c3-90d6-1044baacd65b,5,80.19,2024-04-07,UPDATE
079c327d-43e5-47e4-876e-f7cbacfda94e,8d9683ec-9280-4944-a6f1-95df5f647772,4b59750f-e1e5-42cc-ae4f-b9bb92760012,4,42.7,2024-02-14,DELETE
dd5457d0-f502-4e9f-ab9a-b9864921d541,f477939a-851e-4ed3-a51a-d5dfe1c7f32f,32c55b7b-5fd8-4e10-a483-014d0efa16a5,1,76.85,2024-02-03,DELETE
f73b25b6-5bc3-47f9-91f0-6a62b7cf62a7,ded3acf6-3102-4a8b-9c46-6475e165fba2,f7afc59f-42be-4a60-9df5-6fa0450b92a3,3,47.05,2024-02-10,DELETE
358f8e75-8ed2-473a-97e6-70e35f44c88f,5421aa84-8225-4fe2-92ff-4dbb09031f08,bfac61a1-e6f7-4444-9209-384aa7572e10,2,95.66,2024-01-16,DELETE
cb23ed89-7f98-4543-bc31-f9925ea67d94,3f6c8c32-3d5a-40a0-980b-dbc532cbe172,1119369d-58e8-41b4-978a-60d89d9f0196,5,38.84,2024-01-14,INSERT
b704321c-a338-4d8e-9f7a-3fe1c68949d1,f2f97b2d-92f3-4a96-8a17-3d867c21e71e,f6b3db76-9ec7-4e1b-9f72-eda609940bfc,2,16.5,2024-06-09,UPDATE
4d8055e2-a369-48f0-aa21-9fae2fb45be4,8ddacc9a-2074-45ce-9633-b322603cca20,3df3d302-782a-48d1-b60e-ace445e74a59,1,27.95,2024-06-12,INSERT
a51a7dd6-b5e2-47ec-9475-b224523ef8c2,f20275a3-8459-48eb-aedd-6902d5f24718,a8183ae3-d0a4-4eb8-9d04-316a3a90f7b3,4,16.32,2024-05-31,INSERT
f0e046ae-9e30-43a7-b8e9-f1fa8ad3de20,127ebe46-b8f6-4917-802f-b6ec34d609c0,9f59ef1c-9370-4cd5-83e7-e22ef2c76b43,4,78.43,2024-01-31,INSERT
7f55d184-c125-4cb5-98b9-7e824d69fcbc,c2e3a3c7-c738-49dd-bd97-3463d1fe4f01,37123146-282b-47b8-9161-566ed747de50,2,54.79,2024-04-22,DELETE
2cd41c13-e496-441c-b5fb-c76a2bceb910,bb8caaa5-3cb2-4224-8fe2-da0cd50f7f50,7c3ef302-f8ea-44c1-b5b4-f835113362f3,3,99.2,2024-03-25,INSERT
bbb88b06-5d4a-4505-b2c7-109a3765a964,13dd36be-abef-4838-bf0c-535586885e1e,d84002cc-0c62-457e-ae3e-3f54c4792a8a,3,56.2,2024-05-05,UPDATE
285743c3-2096-4594-b061-3139d1d177fe,58e4ff68-4ec1-49d0-a0c2-a271322fb66d,288a22f9-507d-4ccf-81ee-dd44b708428c,1,63.57,2024-03-05,UPDATE
6fdd1f90-638d-4709-a7a4-2bc9770117ac,aa051d61-b0e1-42b6-8f2d-f6e054dc1767,10b33141-7cf4-4499-8396-911e77db274d,3,57.04,2024-03-23,INSERT
fd898433-9cd0-4a4f-9e7f-e4e34bb15fbe,0488d061-1df8-41c7-b4d0-1cde392d0262,10a61916-862f-427c-9d04-a6d3d8528278,5,24.29,2024-02-22,INSERT
0f2b11df-d21b-4c66-ac7a-2bb0de2029bb,17fa9493-b61b-41cc-b98e-af5985f0bd33,1d7e4538-278a-401f-9840-dbd83b7c438e,3,26.21,2024-06-15,UPDATE
459ce773-1eb0-42e5-af1c-29a2277acb54,32f3712a-a849-479f-9b6e-8055a770c6f6,522495cc-fdfd-47d1-8b2b-4c080f13b853,1,13.71,2024-04-05,UPDATE
1f1819ab-19d1-48fd-86a0-74e70316a566,504b781b-015f-4f76-94d4-9fe44a197d9a,b3b8d4b0-e3fe-4e07-bb5c-d82ac91d8b74,4,45.28,2024-01-26,UPDATE
1b3d3e92-fae2-45eb-940e-7b55ca4a40f0,fae0df50-6ec3-4b4f-b645-f79ccce09998,96e968f3-8bdd-4734-a057-a3b5e927f105,3,26.47,2024-04-07,UPDATE
aa29dee5-f93a-423f-8ee0-7a3102ed0921,9179e9a6-cd51-487d-a632-6bb2bf56cb6d,7e76f6e9-632d-4f63-94de-85b9dae6244f,2,73.87,2024-04-16,INSERT
edbae701-9e9a-4a7c-b6cf-06c0190498d6,cfbbcc0f-ae7d-43e4-810c-fd58aca38ebf,b99bc4c9-7d44-45b0-ae2e-a913d03932e8,4,17.0,2024-03-04,INSERT
5889d6ac-8904-46d1-8ebb-ab199efd2b0d,10ef1ab9-8cef-4d02-8d71-e9782a8daa0f,0a489747-5424-43d6-ada5-94bde34b7167,4,48.41,2024-01-27,UPDATE
1653ff5d-b9fc-4c87-8233-77804f4a312e,b31e4918-c3a9-48cf-bdd1-25923250291b,994eb74d-1d4f-487f-94cf-f2383e02684f,2,27.6,2024-01-29,UPDATE
9f5065c2-38df-4431-9606-8191e61e21fc,9cbb2e1e-6cb5-4fa0-8532-fb3bedb13dd1,7788a5d5-e996-46bb-bfe3-e0125ae2a838,4,22.9,2024-03-31,INSERT
08d1b465-f990-4d07-85cd-8268c9d6183d,d20a03cb-157a-4593-9586-1eb698850daa,55a8a8be-c1b6-4753-b3f2-90890a6a9578,1,39.08,2024-03-24,UPDATE
4e46b5c4-2284-4f96-9c0f-99b1e17496aa,ebf7f18d-6ca9-4bd7-9990-1229a1ee5c60,da864178-22a4-48c1-a02c-7c3239dbb836,1,90.94,2024-03-05,DELETE
81939837-4749-4243-ae4a-dc09da97b59a,4e778da2-528d-42b7-b00c-8cc596bc2390,c554d3fd-daf9-4606-b234-1661c710bd68,4,73.76,2024-05-10,DELETE
1f6f6f2f-fad5-4a1a-af3e-3617c00ad0e5,cbc176b5-2e60-42f1-a423-f4a33a161e93,fb0f470e-21ee-4711-9cba-03325a631dac,1,95.57,2024-01-01,UPDATE
9cda4c59-5840-4f63-be12-3043f98acc15,aeccbc51-2279-4761-8e97-1d14097c8fc5,b99bc4c9-7d44-45b0-ae2e-a913d03932e8,4,58.74,2024-04-17,UPDATE
607aa3f4-1242-4736-a3a0-ea17c2573e65,8c130725-3b8b-4cd7-ab06-dbb113e2aa00,408166a3-844c-46d5-a855-1db202ef949d,4,69.33,2024-04-14,UPDATE
9c47611d-c3e9-40e7-8342-666f069a8af7,f37be31a-24bb-42ce-bbee-1b6eb18d85df,af99357e-0a30-4560-b584-ed17424fff6d,5,21.85,2024-01-29,UPDATE
5496d43f-3940-4cb5-ba51-18f5c6387ee9,53b9429a-b9a6-42bb-907d-ef48e83513cd,459df861-2f83-40d5-bb4e-1217de0434d1,1,19.93,2024-05-24,DELETE
f95831d5-62d1-4460-8998-15b95533fdfd,60e05048-1042-4b60-9e6d-546dad5d8d7b,c4a418ec-58e1-41b5-b01b-9ad4cefa3279,5,98.56,2024-04-05,UPDATE
01eabf14-f6e7-482e-89c6-eb30dafdfed0,55120e5a-1336-492c-8331-af9f86a70411,8238f773-d80d-4a28-8022-8ce8b20449d8,2,24.64,2024-03-25,UPDATE
0268aa97-09a2-4e34-9d5e-d67b35530896,9f140de5-7d51-4734-982d-b72a0e25fca3,2c3928d3-9bd2-44c6-9f99-555a3bc3520f,3,97.51,2024-04-18,UPDATE
7d6ef61e-c5de-4c19-a8e7-0e9cb71ef961,f7adb329-c101-4b87-9f80-2a376892f3cb,51fd8777-6d53-4794-b396-3940e96fe3a8,4,47.51,2024-03-02,UPDATE
19f05cd3-11ed-4749-a971-2aa131e5f80e,7086a4ae-f04a-49e2-a8cb-facaa4004515,af03dc6f-5852-4ca1-a475-b5e3eb23fb3f,2,71.86,2024-04-20,UPDATE
55ba1e9f-2648-4228-9a20-13518110593b,ceb164f2-f146-45d7-bcbf-e6d5667d65ae,8fa4e10d-615d-4db2-acc5-0831587fffbe,2,66.36,2024-04-29,INSERT
ec732857-cc78-4548-9cc9-66ec08418aa9,bd8b6153-f444-4ea5-ad8a-6ff224015317,645bb5d8-3d77-4651-b728-d6d92511468f,5,76.07,2024-04-08,INSERT
b4af16a4-d901-4e64-a5e6-16f9d6d932c0,a7048f76-bd19-427d-8278-06311b2ac7ba,10a61916-862f-427c-9d04-a6d3d8528278,1,77.1,2024-04-17,DELETE
c2884302-c50a-4e25-a1fb-e6e1784ecf6b,08af880c-5dca-4091-89d9-ae0a40b59e46,3f4a3283-d310-40ac-a897-17bcaea3f059,4,45.43,2024-06-05,UPDATE
488621ed-ac1f-4d6d-b59c-00dde1f7e094,6e58ce75-0f56-4ab1-9014-c8f7d1f60b75,1d15058f-203b-45de-a81e-d44c3b8d779f,3,58.47,2024-06-14,UPDATE
da2a37a6-60ee-4836-9661-8a8c6f7b7579,925f8bdf-85a3-4fc2-8263-bd29fbbbd930,4616ab1b-42c8-4e76-a06f-d095da54b5aa,5,91.19,2024-05-19,INSERT
f4bc45d5-06f1-485d-8140-9b200aa76a0c,78c9c14d-fb51-44e1-930d-2ae1455489b0,dc462e24-5f02-4b8b-a4e7-fe84702555a7,3,69.32,2024-04-06,UPDATE
69411587-6d91-4dd6-9a92-9020aaf547dc,feb59ed6-eb54-4833-8666-30082f183019,0076fb94-27aa-4137-b6bb-f59ca165039e,1,87.08,2024-05-03,INSERT
19a0c85f-890a-48ef-8651-3343f9501e66,f9c74819-4866-4700-979a-646a5ee2791d,4082e7e6-3302-4e02-a59e-a6fdaa843e7f,2,49.09,2024-01-05,INSERT
6202a946-82c5-4694-b60d-61366a736dc4,6dd495e2-49bd-4bbb-b376-89a1f81b3e7b,9e646253-f7bc-46c3-af9a-0ebde48522c7,2,58.97,2024-04-05,UPDATE
46dfcd5e-da30-4f42-b164-bdc2f2c3701e,7a2b104a-64f4-497c-9467-88bf46b2cf40,b5e31a99-d826-4ce0-9071-4deef2a81822,4,73.12,2024-06-15,INSERT
0080feef-ff7b-4433-84ec-56712fc6a829,164d44aa-c907-48ae-86d5-07a303b3e74f,7052e3c7-d5b6-4138-9bfb-485661592772,2,16.53,2024-01-11,DELETE
920b9159-6964-4571-981c-f0687e2229a5,2d05a48b-878d-4ff5-8398-7062e6f5e0f7,93919218-120d-4ceb-ac67-b4891125976d,4,40.24,2024-01-30,DELETE
f2e7250d-2702-4632-8729-67141e8d84d6,816c68be-70ed-423c-a4e0-c291fc148f72,0e4fb458-ebd0-48a6-b625-26d8a7fe3587,4,55.03,2024-06-14,DELETE
c6c5c357-7b5c-404a-8b2b-82981fa67247,1068f7ea-e631-4bcc-9eee-efb745603e24,bd8d3de0-2b2a-4f11-bbdc-670e992ecc20,1,61.06,2024-03-09,DELETE
9ff3b790-2021-4c5b-af41-fe776b288388,f9616752-1e09-4046-b6cf-927fd1c3d49f,499b31da-96e9-4e07-aeaa-d57fadafffea,1,71.03,2024-02-23,UPDATE
d1b6f6ab-0273-4192-9417-59e3112dce0c,1bfcea52-424a-4486-b8a6-55db49f1c1da,32f85d13-2f95-40ae-9b41-ef7afa6f35e5,1,64.13,2024-01-11,UPDATE
24a48606-ad3e-49d7-8762-a1d736c629c2,1ea426ca-2900-4f6e-b199-5c998b57716a,3c5977f1-7004-408a-9e47-a2068b472a02,2,62.32,2024-01-26,DELETE
10968834-ac0d-4132-957b-8a1979eb361b,cb826886-27aa-4a63-8ab9-17b94e0dab9c,8b96c358-d047-4589-8c53-24ef317c0cfa,2,26.49,2024-06-16,UPDATE
8370d3e3-2c8d-42e9-b5ba-69bee52af7b1,41e12b86-6cb9-45d4-b1b4-4d5dc184edae,8ff01c11-f197-4619-b422-27050423f135,5,16.0,2024-03-29,INSERT
e1086e2b-c9d4-4046-8d10-e27047116d2d,b9815c02-e119-4d9e-a1d6-d10bcfd7ddf6,02f181f2-e5b1-4421-97d1-3d4ed3762271,3,13.56,2024-05-14,UPDATE
39c54a5e-1023-4508-9d4d-7156c760f7ba,5c2ca135-02be-4bc7-979a-e6666fc395d2,5d82ef6b-6fd7-45ef-bffc-1bea1224833d,5,44.38,2024-04-23,UPDATE
dfcb1076-93e6-49c1-b6e2-15b92c140710,32ad8d27-b3a6-4395-ba20-dd49da1fd3bb,07c1a7ca-7542-4ff2-9176-89c1cd18af59,1,63.3,2024-03-08,INSERT
d8a4484f-815d-460b-bdd5-627cfd7de550,3e5b4db5-cdd7-4e2e-94f6-ae56cc8cd831,a544cd0a-51c7-482f-a6c2-1599594f9ae7,5,42.31,2024-02-07,INSERT
168d6429-0411-429d-a0bc-368f099e1aa1,ced2e3a4-7a26-435f-96a3-81454e996ffe,ba170851-4ef4-4db0-915c-61c2e421d9db,1,54.23,2024-01-09,DELETE
fcafe080-2e44-4166-a8df-e5eb87e4548e,51780ed3-a2dc-4ed6-a00d-89a01e8c2788,23909127-ccf4-47da-933d-482bb03cfe0e,3,97.32,2024-05-06,DELETE
85f5cbf4-2d66-4557-aa72-0b330832d5d3,f78e0a96-6c92-4128-bf3c-daeb93937272,83b90035-29b0-4acf-89b3-156578902f3e,3,10.95,2024-02-10,UPDATE
e7a9e701-cf71-4675-9ac8-4ccd269bf065,e6a0b3c7-80d5-4aba-beb3-88ffff1e861c,0bf77421-88b5-4b03-8483-93313af8825d,4,15.73,2024-06-15,INSERT
236d1a94-9269-474d-b75d-60609cb539bf,32123763-a6fb-43f0-8ac0-e4c9f82245cf,77f1a184-2457-4371-ae79-f13a1ac65dd8,5,82.66,2024-05-15,UPDATE
0104c0c8-381a-4b29-b962-2f1218139ff2,e294369a-b00c-4af5-b695-b924824318be,af84e75b-36cb-46e4-8ac5-9409c3a61dbc,3,64.02,2024-02-09,UPDATE
e7dfa68e-2c3c-44e5-9bb3-fc37b3553a03,cd8b54d7-d70e-494a-9104-916d94dd9edf,33af9533-9d72-4cb7-afe7-e3ba2f5f9a54,5,19.78,2024-06-01,DELETE
da017599-95ec-4669-9af5-b409653cb325,71685cf1-97bf-444a-ae99-684a7835093a,31db42db-5dba-4055-9926-721f9f93c92b,3,73.73,2024-06-15,INSERT
7246de9c-0c90-4198-9161-4ca9c54922e4,bce240c6-7354-450c-b0ba-ee5a99a4c22d,8fa4e10d-615d-4db2-acc5-0831587fffbe,5,36.16,2024-05-17,UPDATE
23784b24-cd48-454d-bb8f-0c332cb97b05,c0c1db59-a103-4d77-86b7-b9545f8eaf06,ee735bc7-5332-4123-82ab-0ae028c4760d,1,46.47,2024-02-14,UPDATE
6be88512-ba19-4a7f-9d3f-e271d5d87ddf,e44fc954-dac6-4168-87e7-5f477a4193b5,7b9a0386-e4c3-4294-9016-8d6ca2c48236,3,59.57,2024-03-12,DELETE
e07a6cad-0d64-4318-9721-2a743ea24d7a,4d5efb95-444e-45d2-bb3f-a5e43f04e847,6c6f6537-a5af-4817-b38b-ae737659c3c2,1,46.63,2024-02-25,INSERT
6c87a6c0-42c7-49e0-8683-2377420fefab,9216569d-d755-4dc2-b279-489abd68eb43,596d10b1-3c5f-44e4-b04f-2c67672aa509,3,43.22,2024-01-17,UPDATE
5c08856e-83b5-4bca-88ca-c1c056aa0ca5,d9e1155f-1bdd-4359-bc5c-794591231b97,b4bd533c-355c-4561-9b40-cae581d1ec28,4,70.34,2024-03-22,DELETE
151372b3-fb1c-40a6-ac97-b58cf8e72a59,e92b43b0-6d49-41b4-812e-6cac7020beac,65bb3f51-1da7-499b-b694-8fd3c520b254,1,46.75,2024-06-07,UPDATE
