order_id,customer_id,product_id,quantity,price,order_date,event_type
7549dc66-056d-45b2-b677-7548cb622c0e,be9428da-5cb6-4b12-aec5-2bc09679edc2,83bb7d82-c242-497c-8d33-0dea8914e23c,4,52.76,2024-03-28,DELETE
c682e859-30f5-43a8-ba4d-23fe05fa05b2,00ebce94-702f-4841-b33a-20f21162e2e6,47ead14b-a5e7-40d8-9583-a53f4ce8471f,5,81.53,2024-05-13,DELETE
0f1b8926-b8f6-42cc-b7a8-4119293f610a,a55a95d0-b778-46b0-a01a-c98bd55aa175,043a1d4f-608e-4b7c-b67f-d74d74276966,4,72.75,2024-04-01,DELETE
e82e1b06-7cc7-4a7e-8ef5-cef56a361eb6,22ae21e1-c86e-48bf-9f26-fa4af9839803,634d3955-0f1c-45fe-8338-42e2932fb464,5,30.53,2024-01-23,INSERT
4f1a1c77-a946-4672-8017-dab798e0f077,5df154de-3ea9-4c6b-81ff-d37fa1306309,8ece48ba-1e67-4c10-8254-56df84d44b28,4,89.01,2024-03-07,DELETE
1ed7fc99-23c0-4b59-b0e9-bb4061b8f9d5,9a78798b-a5c9-4464-9023-cb2ae90f6cbe,3a6ef433-f640-454c-a332-a0bbcef9927d,5,14.19,2024-05-24,INSERT
b1b79823-520a-4e8e-90f2-0265ba658052,4d796567-bd47-4297-8725-2d14988e3c77,653a1e98-767a-4d96-8f46-a23ab41c34dc,2,22.59,2024-04-30,DELETE
80f00eb2-4cf9-41fd-a88c-ec06269a92f4,0a53cb7a-4450-4af5-993b-e77fd5a8a87b,06ca2dd0-812e-47a1-a9cf-8be2b92530c8,2,17.72,2024-05-15,INSERT
fbc7323e-03c1-4321-a7a7-1c0c7f3a4013,b76319ee-983c-4c75-8ff2-95a8c685a6c8,604050bc-a98b-46d4-85d9-92fa43d5ed89,1,86.74,2024-04-18,INSERT
9ad79755-ec8a-4fda-bf24-d24d797b6433,d62e4ff4-5dda-4be4-993f-bcdb24691bf8,aeb9cfa0-ebb4-44d9-8b27-9be515dcd8e7,4,42.29,2024-03-06,INSERT
af75a924-4559-4ff5-9e16-e1b3d2f77ba8,93decb6b-808a-4e6b-84ea-133828e1baf9,52e0e03d-e8c7-496c-9705-ff8c59436115,3,53.15,2024-05-31,INSERT
de09b188-0fa7-477d-90ae-9d3637b4963e,7f4e35da-962e-4b17-8a56-c46870780c49,93d3cc07-a5ff-4799-a307-08d985e01cf8,2,39.71,2024-03-31,DELETE
e5b3341d-c53e-4549-a3ef-edfcb4d97047,b06abb0e-4578-436c-89f6-9ada49185ad7,4d120990-da28-4a46-a93b-9b7d6002d547,5,43.29,2024-03-29,INSERT
171639ad-30f1-4e48-b7e1-21ecc21d30a1,2bd98112-caf9-4f68-b9bd-9be0bd088187,2748b46a-5721-4f91-ba07-c2dec3b39c7e,4,87.92,2024-03-02,UPDATE
398c882c-3ebf-4c50-be40-a381b482bc2f,651fcea3-0fa7-4604-931f-1f7aa61bfdf6,c5a76f24-caa2-4e44-bf63-490b20085048,4,11.12,2024-03-19,UPDATE
d17974b7-77ae-48cf-a1d0-91725e242523,5050b7ff-b6f1-437d-bcca-cd027890fe9b,a4a38228-1a43-4ec7-a579-a9b33bf46a41,5,62.11,2024-01-28,DELETE
46454545-e75f-48ae-a193-a173f7b81611,459980e0-5120-4863-b6c0-8194f6116ada,7a1725c8-c8e9-41fc-9fcc-e53afb940d43,2,62.08,2024-02-04,UPDATE
6550f31e-7bea-4ba8-a612-45c758a81fb6,2351d171-a837-4c91-bdd4-b2288143be2c,af5463af-8f70-4361-82c4-afb569d78666,2,56.29,2024-05-22,UPDATE
e418a499-27b2-421f-a147-83279684fdc2,0a963661-95e9-4fc4-9b81-02cca321c873,e21a7414-6ef2-47ae-ad5f-5397d498e64c,5,87.56,2024-03-27,UPDATE
74fc7349-a778-4f68-8921-6d8d968a785b,d223e74a-92f3-4acc-a099-c20f0ad46e52,f04ce246-4fac-4939-8bd6-a9d8a3285a4f,4,26.48,2024-02-08,INSERT
1e297eae-418f-4083-bcab-6aae7518e44d,76537e62-3554-4a7b-9744-97e2450d5970,5c07ca48-3ee4-4134-b1ff-edde789731ba,2,22.74,2024-05-19,DELETE
ded91530-9222-413d-9cda-0736cd88d64a,99aea560-56d8-4e04-aa4b-1724ecb12c16,c26d5303-6ac1-4df4-80a9-8bda0f50e2aa,3,25.47,2024-03-15,INSERT
812fe47a-0de6-4162-80d0-e498a4ec472c,ab6a6155-d0cc-4f38-b441-b770f5221299,5b64f12d-13dd-486a-a9e7-51fb28b72aef,4,87.07,2024-02-18,DELETE
2eb87129-0d2d-46b7-938c-b97a1cf6817b,a3d9b5ef-5696-4bf9-835b-629bddfaaf09,817414b7-e978-40db-bf0a-d34f6d018f97,3,65.67,2024-01-30,INSERT
2f67fb90-1ae0-48bf-b66a-9ba603e64d17,090a59f8-1562-4ada-b515-679a5b33e634,5ea4ef28-4b4f-48a1-87e3-20767bee3394,3,82.81,2024-01-26,DELETE
b51f369e-2a8f-4c27-bb30-ab9ab9102716,c918e637-8b07-4a4b-b355-72b8d2f4fe23,49b3df66-0579-492a-974e-b098b24a15e5,2,46.07,2024-04-23,UPDATE
759dfa24-1270-4026-b77e-21ead0d0ef23,82afa819-de22-4401-8343-8219d2039f0e,5a8044a5-e311-4e19-a20f-5292bed2fd42,3,73.73,2024-03-04,DELETE
82f2ab45-e1af-4ea1-851c-185a6f8fbe1f,1f7fbc17-f95d-447b-b63c-bd42664cd4ad,f45be229-6a25-4a29-8def-6cb4833df692,1,84.22,2024-04-20,DELETE
3b7e7992-a0ce-4665-8dcb-9da3d6e67252,64204fac-8772-4fe7-bdf1-c7862ac89dab,cb5c9ca7-5560-4494-bb65-edf4ec8af541,5,51.32,2024-06-11,INSERT
ed24ec9a-8ead-4c97-80cc-e28ddbcc9765,1b2a4574-e3c8-47c6-bffa-d4f112229186,196734d5-af72-4a32-9a4d-cf0a43aac4f1,4,43.35,2024-01-17,UPDATE
6c09b4a3-10cd-40b4-b71a-a62b5aeb55bb,832da969-3981-4dc0-a05c-2c00b1603ac4,3c311c3b-311f-4586-b048-8a455bb5d07f,2,68.36,2024-04-25,UPDATE
06f8c2f0-dc92-469f-a7ae-04d5f2788cdf,68219f60-838d-4499-8ef0-be4e473039c6,d4ca6046-d552-4e3b-a170-dbe0013d9cc0,5,71.61,2024-04-02,DELETE
9b2836ad-f4e6-49d1-acc3-d3b5a0567bc8,c4cc9fd5-c748-4e07-af95-0ffbc24aa9ec,653a1e98-767a-4d96-8f46-a23ab41c34dc,3,10.29,2024-05-31,INSERT
17fdd2ef-39ed-4d4e-ae6e-eeb43c971877,cb9b5f7c-5c68-4300-bfa2-db45f5c5b605,55664fcd-24a8-4707-9881-7dfb857ab6e1,4,33.51,2024-02-16,INSERT
b94f0fc0-bb3e-41fa-8c1f-d87b1aee0fc8,209bf447-3b04-4909-9dbb-2b5ced730296,db61dd5d-4313-449a-ba78-5117bb29ae13,4,64.1,2024-05-24,UPDATE
d84a1028-32b3-4bcd-a67e-ca0804c97a3c,843cbe6c-729d-432c-8668-a6f52d53564e,98cbd92c-5bbb-44d3-a0ef-61571304620d,4,71.38,2024-03-04,INSERT
2395db3e-e6f2-434b-9fe5-bbb078176d80,69522590-de2a-4c01-98a1-5d0f6e65bd54,527595e3-4151-4d5f-9edb-317603d8af12,2,30.26,2024-05-16,INSERT
f15b513e-ee8b-4c54-b858-13b8aad92b58,c3fa4bad-af66-4468-94c1-3f94881f1f19,21e93b69-91ef-4e1c-8078-6efc4e231b61,3,50.97,2024-03-22,INSERT
1e197ef5-562d-424c-bd17-766f34746929,da388912-b53c-41ff-ae1a-ac52537d9b6f,ba9cc958-b5ae-4e74-bbd7-4452ae46004b,4,47.85,2024-06-11,INSERT
a62bfe02-e107-4cab-90a9-21179830a767,3534e136-8a52-4038-9e35-1da2bc9675a4,96315eb1-cffc-4f55-b573-27c5e57da260,5,43.07,2024-03-18,INSERT
fccf92fd-6790-4ed2-83d3-4a56f90324f1,4ff654b4-67f3-4c3d-a853-e88ec6d6957f,ff4b9d3a-4ca7-4cf1-b150-68844d61bb3b,3,62.39,2024-02-05,UPDATE
aca236df-16e1-462c-85ba-2c4b4b794024,319c9f95-9143-4505-9141-c440d8b6dc63,3584b451-fcbd-4e71-a41a-b6c818d8b019,3,60.13,2024-04-10,UPDATE
d359498c-4877-49d0-a4b3-4663a7746024,bf47f4bd-348d-4474-8aaf-73e0c6184cca,8eb6801b-d096-4afb-98d1-dc24a3f51a5f,4,20.36,2024-01-28,DELETE
59cd78e6-f449-43ab-ba95-8d71f05a0d02,f37b7c71-7fda-412c-bae7-200742607a8a,60162ddf-05fd-4a63-9d1f-064869ccfa54,3,11.85,2024-05-28,UPDATE
14456b7f-92c8-40aa-8c56-04c507bebe1a,aff5afe8-44c3-47ca-b7a8-cf1602ac8601,e5d25998-2382-41e0-a970-b474b97b5ad8,1,97.82,2024-01-26,UPDATE
ee845b61-8d14-4479-a31e-61c38f63b442,56920ca4-677e-4f42-833e-f1a15f7f164a,be2d52dd-8a09-44d1-b3c6-7ed9babc9736,3,88.8,2024-01-08,INSERT
4cbbeed9-afc9-4079-af91-f60236faee15,e89c6e7a-3e11-4cd2-b42f-7a005fd546d6,3efeb6e7-4c1c-4fa7-ade5-6ef659205471,4,36.54,2024-01-27,UPDATE
f62672cd-c2e8-4d38-9768-a39acc0a8696,2da116a0-cced-4a41-a3ce-e1deada2a0dd,2672e919-af99-4c3c-ad5a-b2481ce8d46c,5,27.64,2024-04-20,INSERT
f48ee574-5a9e-4006-ba3f-75c9ea20cccd,1c7774bc-160a-43d0-be7b-d762dba55367,612fef8f-9311-4fd7-9e1d-0ec4a2bddaa2,2,29.59,2024-05-24,DELETE
1255eecc-0867-4b96-97ef-35af5f006120,a4d2109e-9a71-4bdb-8a4c-98391268aed8,6d723db4-b287-467e-b4c0-d26f64fb605d,3,86.74,2024-03-24,DELETE
99fa94cb-bdf1-4d71-9e05-bc38341d2d55,4f68f477-f434-40cd-a0aa-05f12bafa59c,8ed7f45b-4b7e-404f-95f1-f15abd8bcabd,5,84.75,2024-04-07,DELETE
b88e186d-096d-499f-a5f3-283be951efd6,b9f8a90b-f566-4fab-af61-7c7bb7975609,064c461a-816c-40f7-a5e4-ee4e3131fd7c,2,29.51,2024-04-30,INSERT
b6086b05-7fca-402c-a165-784cb0247fba,4049a429-d49f-47e2-9673-dda79005e997,8a7bb8fe-e61d-4f41-8199-8f7f7b0fab4f,3,74.45,2024-01-15,DELETE
9f285a74-f457-48b2-94f5-9bd0b5a72808,4212c365-4cfe-4124-8939-31180084b59d,2143255d-5bac-48f5-9b44-af31db1af5e1,2,97.66,2024-03-30,DELETE
ccd04cf9-1a76-43bb-904d-05151a1f8b1d,d8e6ba13-63f0-40a3-9d5b-d42a2089a842,4a6129d9-5dfd-42db-86f2-cc0b06906c15,4,32.58,2024-03-04,UPDATE
c1ffec10-3c86-44c2-a2ac-646cc081a1ae,2b5838f9-b613-48de-b106-04aee6ef071b,11581902-44f8-4cba-afe4-513c4a787bf7,3,44.9,2024-04-15,INSERT
e65f0cca-ab94-464e-a38e-fe66630d94f2,0a963661-95e9-4fc4-9b81-02cca321c873,49bf8d56-bade-4b61-b3af-7d1061a37a2f,4,68.64,2024-03-19,INSERT
a158fa5f-991b-4011-9417-812f5d8c0c53,ab9572d0-b876-4d43-82b6-a386ce55ce14,1e34b1c9-4d0e-4fae-a4a7-97dc8296afe3,2,81.57,2024-05-19,UPDATE
d6864ed9-6d8b-43b2-9e53-83f2a0ffcbc7,a281d746-c366-4374-9370-9a63cbfee68a,9a663286-f713-4172-a34f-9d4c209ee807,2,28.51,2024-02-16,UPDATE
83e877f8-03a3-4f6e-a131-af2fc12b13c4,a4b02dde-abac-4729-ae40-682ed18c6bd4,f45be229-6a25-4a29-8def-6cb4833df692,1,30.31,2024-05-21,INSERT
6297ce8f-2655-4c92-ba07-6de85fc3a5f2,61fdeda4-e494-4a2b-9aaa-50ae9bb30355,71d57565-167e-463f-a274-ce540e5ff388,3,56.15,2024-03-27,UPDATE
37b4a2cf-bf0b-402c-8bdb-317d44bc05c8,ce66741b-e849-45b4-b2c9-4fd30c393cfd,b0e6fb48-37af-45ca-91e2-0dfa5acdea33,3,89.15,2024-05-23,UPDATE
61308ae7-f9b6-4b09-a912-11f48c6cf5c9,e12f886d-b13f-4e3b-be7c-73dff09dd2ba,fdc6f187-ed65-4aee-bce0-bb3d31498e9d,1,35.62,2024-03-31,UPDATE
618a3a9e-eb47-4ead-9cb6-a7aafb567af6,9dcd25b4-b60f-4d13-8d8a-28193cf1482a,3659e0a6-0069-412b-b163-d4f955c7637a,3,71.61,2024-06-09,DELETE
9bed3e12-43d4-4448-a8dd-45d2cae7c22d,4a564b7b-7522-4a5d-aece-4bc5ddd3e80b,1df24635-6c58-4f73-82f8-2a024e1d3ca2,3,27.6,2024-02-03,INSERT
c852955f-ba21-428e-936c-858ec3765d0b,517e4558-0036-4832-b042-6594bb729cee,94411df1-c0c0-41a2-9d9b-23c52ede0238,1,22.83,2024-01-31,DELETE
1e81ed3d-a136-4339-b943-10772337f8fc,5dfd2a5c-2f5a-404e-9650-cf7507937116,2528e921-3042-43c3-8af7-dfa50b05d94b,4,71.74,2024-05-18,DELETE
df852fd2-6018-498f-90f3-ee9b449f5b89,417470b6-942d-465c-8061-decd107db30b,b467c719-d4bf-4bea-881c-bbc798e448f4,3,89.55,2024-03-26,UPDATE
6994d413-d056-43fe-a6c3-8ce627d8f298,50967675-d94f-4e9c-a095-34501c9debc7,76b6e3ba-7294-4058-a0c7-f71090fc3398,5,64.15,2024-02-02,INSERT
aad91593-c0fb-45bc-a068-7c9ac0d9f712,e8d1c414-59d5-46a1-b276-086d380c1f80,dfa3f8cb-2f5d-424c-89f3-8dd1754cb66f,1,46.74,2024-03-10,INSERT
c50bb15b-2254-440c-bf80-bc8c882f82c2,c7e978f8-afe3-42dd-89d9-35ddb21b4a09,f993eed3-62fb-443c-9223-280d8e321066,1,14.89,2024-03-29,DELETE
0a7e9749-9ff1-4cdd-9c9b-568e827d1e7f,3a70d925-9848-4671-a267-daad45e0c51d,c26b9109-4224-432e-a42d-5b985709c3d5,2,58.18,2024-03-27,DELETE
61120116-6a01-4600-899d-95f50bf7057a,d5923d93-0686-445b-9418-51aeca2f5208,cc76e5e9-c8da-4c12-8c51-065f59e543b6,5,80.43,2024-04-05,INSERT
de024607-d99a-4ad4-bd37-ae3a575425e1,23fa62bf-a258-42f6-9f2f-0365854aee55,9b6b22e6-08b2-4c55-b2d4-d672a0e6d535,2,53.66,2024-05-21,DELETE
3f07cc8e-bdef-42fd-b445-b1ff908a7860,b770921f-ea0d-4fbb-9413-75e89817cefc,66225054-6928-4530-88a1-d9e72007a63f,2,71.59,2024-04-29,UPDATE
0006ac67-832e-4a5d-a21d-39a1a6accf75,c2ae15c8-629c-49cb-b9eb-1efbaff35504,653a1e98-767a-4d96-8f46-a23ab41c34dc,1,78.14,2024-02-28,INSERT
73485568-b89a-421e-9b40-57990a48d20e,c81362f6-b2a2-4688-84b3-569e2d09f65b,debb33d6-116b-41db-b9cd-19369ab9f79f,1,47.93,2024-02-27,INSERT
083c7b50-bbe2-49aa-9212-d265557ac13d,a24ca181-f085-480f-9ee9-9e6103a576c0,e7743e55-0d06-4125-9bb9-df4ae9cbaef6,3,25.32,2024-05-22,DELETE
51ea5fcf-42ff-4064-907d-4f3eb814e54d,c93caad6-668f-480d-af32-e788ba8d315f,aa6293cf-4405-4c4f-b82f-553ceeaa3eb2,2,35.51,2024-03-03,INSERT
30953442-1208-4de7-bec4-a2ef0895fb35,10d0884a-1a01-4afe-b776-cd5b5f172351,71b90745-7a55-4f68-94be-89e321824173,5,24.98,2024-03-27,INSERT
57cf486b-696d-4ade-bcb9-8ea7a596bb17,9f872d2d-ae28-4692-b2e1-9d0dd3c56957,a03add83-a578-4469-ab46-27e576d60090,3,60.6,2024-06-04,UPDATE
de9cf758-a8e7-40de-8748-587797471573,318ded4f-c790-4850-b045-e8c04519506e,06ca2dd0-812e-47a1-a9cf-8be2b92530c8,3,26.44,2024-04-07,INSERT
0113fb78-b022-4fd9-8062-4ed67fb16819,d9ae9c20-7678-4dff-8d1a-195a6cbdb057,be0880ea-bd5d-4489-9058-0171e07817b3,4,92.96,2024-05-24,INSERT
04baea2e-86ec-4aab-a64f-6ffce0372beb,5f78d623-46ef-499c-a521-ec62a42086bc,9ca43f41-4b5e-412d-ae16-d5d015060b53,1,57.28,2024-01-26,DELETE
50877ac7-7311-4a41-a6ec-e9effe1b837f,88b4494a-78fa-4b18-884b-78ca7a4e0355,d0086c9b-e279-4d47-8afe-1538b653bbe3,3,39.79,2024-01-20,INSERT
51fe0316-8092-4caf-a96a-aee6adb2d96a,5574c835-11d1-44c0-9a04-440c96598ff7,313238a0-4151-4669-befa-9a71966711a6,3,78.6,2024-01-14,DELETE
de5c5135-ea2d-47bf-92fa-c1b562016d99,fbbe4337-5456-413d-92de-b8c08040ff41,73afdc72-45c1-474b-a7d6-86c396560ee8,2,90.99,2024-03-05,DELETE
6a4639d4-9545-4da4-8089-c3992fc6ef3b,d0f323b0-7119-4f32-8668-ceb26888e869,bb8f3e82-4fab-4e6c-82a4-bdd189fb7c9c,1,43.18,2024-05-23,DELETE
d93286a5-8e99-4d51-97bd-c5e85a1adfef,370d04e2-e340-412f-9822-fac219512751,abfcec65-d243-40ca-966d-3f658e377f79,2,15.55,2024-01-05,DELETE
3f4c07d9-470a-4f73-87b7-f4090a7ec16a,2411d64a-7bb3-43d7-bf74-f3db029c0c79,56ad89d5-278f-40c1-bbb1-6170be3bd19a,4,25.27,2024-04-26,DELETE
007d9c85-284a-49a8-abe2-fa2a5c3c1ac0,04da4a2a-4dc1-453c-91ba-4ddde4e09877,367d0853-3f62-487f-be55-44a011338d30,3,25.25,2024-04-22,DELETE
24e58ee4-7fb5-4279-af99-ad68f82e260f,fa9a4b8f-10ed-4883-ab3b-646a24683ac6,83d2a2cf-3daa-4b9a-a7ff-4f4cf100ac2c,2,71.41,2024-05-22,UPDATE
f8d9827a-09c6-42bf-adb1-0b6ba654b559,832fae10-6933-40f1-b788-16d465743dde,98cbd92c-5bbb-44d3-a0ef-61571304620d,5,60.8,2024-05-30,INSERT
6cb0c412-aa27-4375-8930-6cbff13cc5dd,6380aedd-189b-4c31-af0b-05f9bae90831,14f41049-6f3d-4080-b923-2e113fdf6f57,5,90.85,2024-01-25,DELETE
579d1996-d043-4b3c-b78e-b4c8234de5cc,5082e711-b016-47dc-963a-7201302558f2,006dd373-ac26-456d-9096-6a8ab91da426,3,13.85,2024-01-12,DELETE
d73b74f2-858c-4b37-92c8-ee0d7dc6c849,ecfc57d4-f5e2-4a59-a051-98757a40f503,105e295e-e675-4c42-88d7-382e831dea6e,3,53.25,2024-01-01,UPDATE
fefe2382-512f-48ba-ac3e-aefdbe5b6d37,7630f72f-d789-4729-b060-fa638203f2d6,cd38b11c-346f-453f-bbc8-3bb9be17ac02,3,99.38,2024-04-27,INSERT
9f211539-7ee5-453d-a919-1af8d4f5b78f,6c695d60-c856-44dc-83db-88dcb88f1c5a,4b77b215-4c3e-4b79-b641-8dbf9c8aa206,2,22.27,2024-04-16,UPDATE
41eddcf6-dd98-4ed1-b89c-9ec4ef1395e6,261dbf1f-34d0-4b7b-9f42-037ec0f482b9,0582fa6d-a4db-4f69-955b-989051ae5cca,5,28.77,2024-01-01,INSERT
ac4f174b-b1a8-4638-9434-db72cd1aa98b,2cd991c2-57be-40fc-a62a-792d8c3568e5,606da3de-0e68-4e58-a344-cd7881f48e0b,2,73.59,2024-06-03,UPDATE
33afa560-7565-454d-9ec1-fcf108edadbb,654a37f2-e52f-4eb9-9c83-daec88910395,64535931-1d33-4917-98dd-4f066ae2fc75,3,67.88,2024-04-07,DELETE
2c422898-2fbb-4a54-818a-e88c4a63c09f,eac0b0e4-4379-4690-8e8b-1861832a3507,89ca83c9-27b2-4d1d-9ae4-17a6e5ebd412,2,44.12,2024-05-04,DELETE
d00c0228-c68d-48b2-aaac-7934ff9424eb,52d04d7f-880d-436b-9b40-ef3b998bf322,80a7943b-d666-4c2a-98bc-6eda5198a34d,4,34.75,2024-04-14,UPDATE
96458cf4-fb0c-42ba-ba0d-a3e9710e8fdd,2fa9ff4f-6868-4feb-8442-9b475de91ae4,74f8a573-10f6-4574-92c8-c36f506efe7f,1,25.54,2024-05-12,DELETE
a0c39c68-f072-43db-9abe-432125bdcd6c,be764d0c-9203-480a-ac4a-967d9a7ba5de,8d9ad671-70fa-4a5c-8080-82a5580c533b,3,74.83,2024-01-13,DELETE
cd31a262-02f2-4fa0-a507-08d86f39b848,bfc7a3b2-5871-4ce8-9067-1a2f5a36b927,839f0c62-0f88-4fc0-a381-9fcd3eac0f51,3,97.07,2024-02-07,UPDATE
