order_id,customer_id,product_id,quantity,price,order_date
09a2e1a0-aa83-4116-9321-f6e93f343ca9,fee2f30d-c4e4-4dff-80f0-fc66f85f7ea7,82c03c53-cb2b-4794-aac0-0ee9dd3ed234,4,68.64,2024-04-24
0248c7e8-fb72-4e40-89e4-c52523b0031a,966777ed-061c-4601-8d37-1053d0b79754,3b1f16be-0fb1-4aa2-9f72-593f4cb52bcf,4,80.58,2024-03-08
197bfc21-f669-4685-8074-df77effc7841,56cee813-57c6-478c-9de1-1dbbeac3f796,4b9a86f0-5eaf-44ed-ae70-8653ba247715,2,70.73,2024-02-29
7f55d184-c125-4cb5-98b9-7e824d69fcbc,c2e3a3c7-c738-49dd-bd97-3463d1fe4f01,37123146-282b-47b8-9161-566ed747de50,2,54.79,2024-04-22
30a06a41-1f9b-463a-905e-f1a37589e156,819a0cb6-2638-4f68-b161-4b4cb42e30af,0f00d7e4-a753-46ea-ab94-9de067b1c006,5,72.07,2024-05-17
bbb88b06-5d4a-4505-b2c7-109a3765a964,13dd36be-abef-4838-bf0c-535586885e1e,d84002cc-0c62-457e-ae3e-3f54c4792a8a,2,84.55,2024-05-05
285743c3-2096-4594-b061-3139d1d177fe,58e4ff68-4ec1-49d0-a0c2-a271322fb66d,288a22f9-507d-4ccf-81ee-dd44b708428c,5,60.38,2024-03-05
6187429e-49fd-41dd-915a-144c29f02413,127ebe46-b8f6-4917-802f-b6ec34d609c0,af18b171-c6cf-407b-9349-1cdb586b887a,1,53.27,2024-06-06
a6ee7128-347a-4a36-b97b-d864907b071a,53a94ffd-91cf-4182-9450-9559045e1bb2,bc6c8d7b-b3c1-4f90-ab55-12bd3b9971eb,4,53.73,2024-05-02
0f2b11df-d21b-4c66-ac7a-2bb0de2029bb,17fa9493-b61b-41cc-b98e-af5985f0bd33,1d7e4538-278a-401f-9840-dbd83b7c438e,4,35.34,2024-06-15
459ce773-1eb0-42e5-af1c-29a2277acb54,32f3712a-a849-479f-9b6e-8055a770c6f6,522495cc-fdfd-47d1-8b2b-4c080f13b853,3,24.54,2024-04-05
1f1819ab-19d1-48fd-86a0-74e70316a566,504b781b-015f-4f76-94d4-9fe44a197d9a,b3b8d4b0-e3fe-4e07-bb5c-d82ac91d8b74,4,15.47,2024-01-26
1b3d3e92-fae2-45eb-940e-7b55ca4a40f0,fae0df50-6ec3-4b4f-b645-f79ccce09998,96e968f3-8bdd-4734-a057-a3b5e927f105,4,96.06,2024-04-07
9fb496bc-a93f-40af-a0f7-a2974e0b3a96,35f68ae6-03f2-4fcd-8951-1761680fc59f,e485c03e-5381-41cb-8d2e-82cb0f2d724d,3,68.98,2024-06-13
aadaed84-e854-41eb-83df-55b59c3b7ac9,4a5656bc-56a0-47a0-b968-4130cea4a127,0a463525-6576-4c1c-bda4-49a708017375,5,88.11,2024-03-15
5889d6ac-8904-46d1-8ebb-ab199efd2b0d,10ef1ab9-8cef-4d02-8d71-e9782a8daa0f,0a489747-5424-43d6-ada5-94bde34b7167,1,94.57,2024-01-27
1653ff5d-b9fc-4c87-8233-77804f4a312e,b31e4918-c3a9-48cf-bdd1-25923250291b,994eb74d-1d4f-487f-94cf-f2383e02684f,3,81.63,2024-01-29
829d2803-bd91-42d1-a1d5-5ca0fb8d3e05,72b3863b-8629-4576-b3f6-bce6660c284a,0411b265-75ff-4c0e-a60c-b7aa00fb6091,4,44.43,2024-01-27
08d1b465-f990-4d07-85cd-8268c9d6183d,d20a03cb-157a-4593-9586-1eb698850daa,55a8a8be-c1b6-4753-b3f2-90890a6a9578,4,56.28,2024-03-24
4e46b5c4-2284-4f96-9c0f-99b1e17496aa,ebf7f18d-6ca9-4bd7-9990-1229a1ee5c60,da864178-22a4-48c1-a02c-7c3239dbb836,1,90.94,2024-03-05
81939837-4749-4243-ae4a-dc09da97b59a,4e778da2-528d-42b7-b00c-8cc596bc2390,c554d3fd-daf9-4606-b234-1661c710bd68,4,73.76,2024-05-10
1f6f6f2f-fad5-4a1a-af3e-3617c00ad0e5,cbc176b5-2e60-42f1-a423-f4a33a161e93,fb0f470e-21ee-4711-9cba-03325a631dac,1,61.7,2024-01-01
9cda4c59-5840-4f63-be12-3043f98acc15,aeccbc51-2279-4761-8e97-1d14097c8fc5,b99bc4c9-7d44-45b0-ae2e-a913d03932e8,2,41.37,2024-04-17
607aa3f4-1242-4736-a3a0-ea17c2573e65,8c130725-3b8b-4cd7-ab06-dbb113e2aa00,408166a3-844c-46d5-a855-1db202ef949d,3,81.86,2024-04-14
9c47611d-c3e9-40e7-8342-666f069a8af7,f37be31a-24bb-42ce-bbee-1b6eb18d85df,af99357e-0a30-4560-b584-ed17424fff6d,3,37.04,2024-01-29
5496d43f-3940-4cb5-ba51-18f5c6387ee9,53b9429a-b9a6-42bb-907d-ef48e83513cd,459df861-2f83-40d5-bb4e-1217de0434d1,1,19.93,2024-05-24
f95831d5-62d1-4460-8998-15b95533fdfd,60e05048-1042-4b60-9e6d-546dad5d8d7b,c4a418ec-58e1-41b5-b01b-9ad4cefa3279,5,16.3,2024-04-05
01eabf14-f6e7-482e-89c6-eb30dafdfed0,55120e5a-1336-492c-8331-af9f86a70411,8238f773-d80d-4a28-8022-8ce8b20449d8,1,94.75,2024-03-25
0268aa97-09a2-4e34-9d5e-d67b35530896,9f140de5-7d51-4734-982d-b72a0e25fca3,2c3928d3-9bd2-44c6-9f99-555a3bc3520f,1,16.97,2024-04-18
7d6ef61e-c5de-4c19-a8e7-0e9cb71ef961,f7adb329-c101-4b87-9f80-2a376892f3cb,51fd8777-6d53-4794-b396-3940e96fe3a8,1,23.76,2024-03-02
19f05cd3-11ed-4749-a971-2aa131e5f80e,7086a4ae-f04a-49e2-a8cb-facaa4004515,af03dc6f-5852-4ca1-a475-b5e3eb23fb3f,5,35.32,2024-04-20
64b12c22-e3ac-46da-9371-760a21957844,5a9a172e-9238-479e-908a-5b8223608cd6,2856baa8-11c3-4058-a22c-a5abf57f64cc,3,65.08,2024-04-15
b63c9bbe-0712-4c82-80f1-a832545c0d12,9c644c46-00f4-49f3-8676-5f99b8d8f876,8ab8bef7-e90f-449a-8828-5f7a8ca4ba88,2,11.65,2024-01-13
b4af16a4-d901-4e64-a5e6-16f9d6d932c0,a7048f76-bd19-427d-8278-06311b2ac7ba,10a61916-862f-427c-9d04-a6d3d8528278,1,77.1,2024-04-17
c2884302-c50a-4e25-a1fb-e6e1784ecf6b,08af880c-5dca-4091-89d9-ae0a40b59e46,3f4a3283-d310-40ac-a897-17bcaea3f059,1,17.99,2024-06-05
488621ed-ac1f-4d6d-b59c-00dde1f7e094,6e58ce75-0f56-4ab1-9014-c8f7d1f60b75,1d15058f-203b-45de-a81e-d44c3b8d779f,3,54.13,2024-06-14
deaec33a-3788-46c8-9413-bced42bf942e,7c5fd3e8-a043-45a1-ac74-fa22ce423772,0a9601d8-0493-4681-9974-7edb2b2e1f27,1,73.73,2024-04-25
f4bc45d5-06f1-485d-8140-9b200aa76a0c,78c9c14d-fb51-44e1-930d-2ae1455489b0,dc462e24-5f02-4b8b-a4e7-fe84702555a7,3,48.87,2024-04-06
29862622-93ce-4d66-9ae1-3e77045104eb,b5d9eeb2-a641-4fcc-a9b7-404f7e21b57d,56680294-fc75-4208-a19c-d5dd76196c7a,3,20.82,2024-02-26
acd0773b-2fcf-41b1-a9c5-a9720d34a8af,96e4d7c3-2c59-4c68-a396-dd77ccf74e9e,cf76ff04-2012-49d1-b485-0a8c46ef6c4e,2,30.93,2024-04-24
6202a946-82c5-4694-b60d-61366a736dc4,6dd495e2-49bd-4bbb-b376-89a1f81b3e7b,9e646253-f7bc-46c3-af9a-0ebde48522c7,2,73.14,2024-04-05
3535ba94-4ee2-46bf-a860-8809c9b760f8,73d598fa-75e2-4943-83da-6f3386a7438e,2204039f-d037-4813-b86b-0d8690624b4b,2,59.81,2024-04-12
0080feef-ff7b-4433-84ec-56712fc6a829,164d44aa-c907-48ae-86d5-07a303b3e74f,7052e3c7-d5b6-4138-9bfb-485661592772,2,16.53,2024-01-11
920b9159-6964-4571-981c-f0687e2229a5,2d05a48b-878d-4ff5-8398-7062e6f5e0f7,93919218-120d-4ceb-ac67-b4891125976d,4,40.24,2024-01-30
f2e7250d-2702-4632-8729-67141e8d84d6,816c68be-70ed-423c-a4e0-c291fc148f72,0e4fb458-ebd0-48a6-b625-26d8a7fe3587,4,55.03,2024-06-14
c6c5c357-7b5c-404a-8b2b-82981fa67247,1068f7ea-e631-4bcc-9eee-efb745603e24,bd8d3de0-2b2a-4f11-bbdc-670e992ecc20,1,61.06,2024-03-09
9ff3b790-2021-4c5b-af41-fe776b288388,f9616752-1e09-4046-b6cf-927fd1c3d49f,499b31da-96e9-4e07-aeaa-d57fadafffea,3,53.9,2024-02-23
d1b6f6ab-0273-4192-9417-59e3112dce0c,1bfcea52-424a-4486-b8a6-55db49f1c1da,32f85d13-2f95-40ae-9b41-ef7afa6f35e5,1,10.36,2024-01-11
24a48606-ad3e-49d7-8762-a1d736c629c2,1ea426ca-2900-4f6e-b199-5c998b57716a,3c5977f1-7004-408a-9e47-a2068b472a02,2,62.32,2024-01-26
10968834-ac0d-4132-957b-8a1979eb361b,cb826886-27aa-4a63-8ab9-17b94e0dab9c,8b96c358-d047-4589-8c53-24ef317c0cfa,5,56.3,2024-06-16
c724bf87-f1e2-4044-b424-5f549cc5dbcd,c8870c00-66ad-4bef-81bf-144c87d30354,fac1d5e7-1504-4ee3-98d1-ba1e7a2f4c37,1,48.01,2024-05-09
e1086e2b-c9d4-4046-8d10-e27047116d2d,b9815c02-e119-4d9e-a1d6-d10bcfd7ddf6,02f181f2-e5b1-4421-97d1-3d4ed3762271,5,63.12,2024-05-14
39c54a5e-1023-4508-9d4d-7156c760f7ba,5c2ca135-02be-4bc7-979a-e6666fc395d2,5d82ef6b-6fd7-45ef-bffc-1bea1224833d,5,96.89,2024-04-23
ea98d39b-91a3-4d62-9baf-386d3b609616,3a3f1fcd-e66c-4b01-b1d6-5124be58ed73,1116c7e2-94de-4e07-9a17-ec7d57fa89f0,4,87.41,2024-04-09
26c87b0b-7e27-4477-ad9c-75bc42261c33,d5b88148-5e25-4d74-9abb-5d8c1c477a2d,f19fc049-2827-4f2b-b296-3f002f80eb75,5,76.96,2024-03-08
168d6429-0411-429d-a0bc-368f099e1aa1,ced2e3a4-7a26-435f-96a3-81454e996ffe,ba170851-4ef4-4db0-915c-61c2e421d9db,1,54.23,2024-01-09
fcafe080-2e44-4166-a8df-e5eb87e4548e,51780ed3-a2dc-4ed6-a00d-89a01e8c2788,23909127-ccf4-47da-933d-482bb03cfe0e,3,97.32,2024-05-06
85f5cbf4-2d66-4557-aa72-0b330832d5d3,f78e0a96-6c92-4128-bf3c-daeb93937272,83b90035-29b0-4acf-89b3-156578902f3e,2,95.98,2024-02-10
217b626b-785f-40f3-84de-07959f145356,1f1891ce-9ac8-43ff-941b-532ff5e5e0f6,11c4a531-1537-43c6-9b6b-3bf48006258e,2,53.84,2024-04-21
236d1a94-9269-474d-b75d-60609cb539bf,32123763-a6fb-43f0-8ac0-e4c9f82245cf,77f1a184-2457-4371-ae79-f13a1ac65dd8,4,27.65,2024-05-15
0104c0c8-381a-4b29-b962-2f1218139ff2,e294369a-b00c-4af5-b695-b924824318be,af84e75b-36cb-46e4-8ac5-9409c3a61dbc,3,63.28,2024-02-09
e7dfa68e-2c3c-44e5-9bb3-fc37b3553a03,cd8b54d7-d70e-494a-9104-916d94dd9edf,33af9533-9d72-4cb7-afe7-e3ba2f5f9a54,5,19.78,2024-06-01
bf29372d-d0bd-4938-b546-1eb1869c4b25,7754b698-143d-4881-baff-c6382b79da4f,7ba3f68e-e63b-4511-acd8-200a2ff0a7c7,2,37.84,2024-02-25
7246de9c-0c90-4198-9161-4ca9c54922e4,bce240c6-7354-450c-b0ba-ee5a99a4c22d,8fa4e10d-615d-4db2-acc5-0831587fffbe,4,94.62,2024-05-17
23784b24-cd48-454d-bb8f-0c332cb97b05,c0c1db59-a103-4d77-86b7-b9545f8eaf06,ee735bc7-5332-4123-82ab-0ae028c4760d,5,20.86,2024-02-14
6be88512-ba19-4a7f-9d3f-e271d5d87ddf,e44fc954-dac6-4168-87e7-5f477a4193b5,7b9a0386-e4c3-4294-9016-8d6ca2c48236,3,59.57,2024-03-12
870ef06d-9b58-4830-a3e7-a79576a6954b,eaf05321-9cd1-4203-b873-b34c29870430,9bf0c417-fbba-4c24-9fbe-272b01b55144,1,49.43,2024-02-21
6c87a6c0-42c7-49e0-8683-2377420fefab,9216569d-d755-4dc2-b279-489abd68eb43,596d10b1-3c5f-44e4-b04f-2c67672aa509,4,47.55,2024-01-17
5c08856e-83b5-4bca-88ca-c1c056aa0ca5,d9e1155f-1bdd-4359-bc5c-794591231b97,b4bd533c-355c-4561-9b40-cae581d1ec28,4,70.34,2024-03-22
151372b3-fb1c-40a6-ac97-b58cf8e72a59,e92b43b0-6d49-41b4-812e-6cac7020beac,65bb3f51-1da7-499b-b694-8fd3c520b254,1,13.54,2024-06-07
04819869-c430-4057-a70a-59de8ee55e12,8d6e8187-c09b-4130-8c15-f54d4f1fdeaa,ddded734-698c-4709-b79f-c04f6d1eba26,1,36.2,2024-05-03
6ea5ab99-1a60-40bc-a20c-40430f0108f3,d2bff2ae-7c01-410e-bd77-54a4c48fa867,958da2d5-f522-4351-9abf-6862a98cf065,2,42.52,2024-02-18
b9a0d77a-3233-4502-ad9c-a8154ef86ea3,ab9e98c9-a705-4588-80c2-ee8408a79087,9c2e7892-edbf-47c5-a4d3-4bbb1239eabd,5,62.81,2024-02-02
4f9890d5-621b-4527-8eef-2daa004dcac5,0a60d53b-7488-4858-b905-25619cdc7feb,32b8b356-79f4-496c-863f-03bb43c08db8,4,81.47,2024-05-18
34af3e10-4eac-4751-ac80-41183b4eeff1,e9c50192-5bb2-49fa-bb5d-17e4ac250624,6095fde9-af5a-4bb4-a2a8-e70fe3a53d7c,1,41.5,2024-04-13
f4bc23df-76f6-44f2-a072-5d25e6b48411,eba51604-6926-4f4a-a568-dbd693bc57d8,1d5b0b48-de55-4915-8ee3-c93913642ea4,5,99.31,2024-01-30
6bbea578-7b98-4fad-bbd3-84ea48de134b,ccfb01ad-d3d7-464e-8e0e-1d5fb4e08d99,832ccadd-f108-4094-8724-cbb2a5dedb48,5,79.84,2024-03-05
4376e3a2-439f-47a3-af69-5777fe14e0f3,75086861-0cf8-4816-b611-ddc48383a592,c52e6101-099a-4313-8ab0-9e65ff4683a3,1,35.91,2024-02-08
